id,name,paraCount,lineCount,simpleCc,maxBlockDepth,execStmt,localVarDecl,halstead_vocabulary,halstead_length,halstead_difficulty,halstead_volume,halstead_effort,halstead_bugs
3097,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.mangle(String),1,3,1,0,0,0,8.0,9.0,3.333333333333333,27.0,239.99999999999997,0.012873191794741726
3098,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.mangle(String boolean),2,3,1,0,0,0,12.0,15.0,4.8999999999999995,53.77443751081735,881.9999999999998,0.03065663397921521
3099,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.mangle(String Set<String>),2,3,1,0,0,0,10.0,14.0,4.5,46.50699332842308,630.0,0.024496598167132053
3100,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.mangle(String Set<String> boolean),3,15,3,1,0,3,28.0,73.0,18.666666666666668,350.93690931020507,38154.66666666667,0.3777842555854503
3101,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.fingerprint64(Schema),1,3,1,0,0,0,7.0,8.0,3.75,22.458839376460833,210.0,0.011776736060179817
3102,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateGetMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3103,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateGetOptionalMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3104,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateSetMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3105,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateHasMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3106,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateClearMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3107,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.hasBuilder(Schema),1,16,2,1,0,0,29.0,58.0,15.545454545454545,281.7628977173992,26147.454545454544,0.29365113902792594
3108,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateGetBuilderMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3109,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateSetBuilderMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3110,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateHasBuilderMethod(Schema Field),2,3,1,0,0,0,11.0,16.0,4.199999999999999,55.350905898196764,739.1999999999998,0.02725126816569079
3111,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.generateMethodName(Schema Field String String),4,36,6,2,5,6,59.0,171.0,38.07692307692307,1005.9319614408749,384158.0769230769,1.7615111278315998
3112,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.isUnboxedJavaTypeNullable(Schema),1,13,1,0,0,0,18.0,31.0,5.625,129.26767504471167,3138.75,0.07145784187278452
3113,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.main(String[]),1,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3114,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.setOutputCharacterEncoding(String),1,3,1,0,1,0,6.0,7.0,3.0,18.094737505048094,126.0,0.008377718728240054
3118,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestCycle.testCycleGeneration(),0,41,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3119,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestCycle.serDeserRecord(GenericData.Record),1,12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3126,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.loadTests(),0,16,4,2,5,1,34.0,83.0,21.954545454545457,422.2594158237782,61955.72727272728,0.5219149271556689
3127,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.runTests(),0,20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3128,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestIdl.writeTests(),0,8,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3130,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.testResolving(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3131,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.testIsUnresolvedSchemaError1(),0,5,1,0,1,1,12.0,17.0,5.0,60.94436251225966,1020.0,0.03377630931340478
3132,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.testIsUnresolvedSchemaError2(),0,5,1,0,1,1,16.0,22.0,5.833333333333334,88.0,2053.3333333333335,0.05384991848744933
3133,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.testIsUnresolvedSchemaError3(),0,6,1,0,1,1,16.0,22.0,5.833333333333334,88.0,2053.3333333333335,0.05384991848744933
3134,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/idl/TestSchemaResolver.testGetUnresolvedSchemaNameError(),0,4,1,0,1,1,12.0,16.0,4.2,57.359400011538504,806.4000000000001,0.028878796562320272
3138,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.textCloning(),0,16,1,0,7,4,29.0,100.0,39.375,485.7980995127573,114187.5,0.7845569158965698
3139,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.textCloningCopyDocs(),0,25,1,0,6,3,41.0,147.0,55.90909090909091,787.5601446788584,336964.09090909094,1.6141150739567836
3140,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testCloningError1(),0,6,1,0,1,1,14.0,24.0,9.166666666666668,91.37651812938249,3080.0000000000005,0.0705633552274167
3141,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testCloningError2(),0,6,1,0,1,1,14.0,24.0,9.166666666666668,91.37651812938249,3080.0000000000005,0.0705633552274167
3142,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testHasGeneratedJavaClass(),0,5,1,0,2,0,13.0,28.0,6.75,103.61231210795059,2457.0,0.06069443173537885
3143,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testGetJavaClassName(),0,8,1,0,3,0,16.0,48.0,7.7142857142857135,192.0,5924.5714285714275,0.10913985484515812
3144,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit1(),0,5,1,0,1,1,20.0,29.0,7.428571428571428,125.33591475173351,4308.571428571428,0.08826074928952861
3145,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit2(),0,6,1,0,1,1,20.0,29.0,7.428571428571428,125.33591475173351,4308.571428571428,0.08826074928952861
3146,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit3(),0,6,1,0,1,1,20.0,29.0,7.428571428571428,125.33591475173351,4308.571428571428,0.08826074928952861
3147,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit4(),0,6,1,0,1,1,20.0,29.0,7.428571428571428,125.33591475173351,4308.571428571428,0.08826074928952861
3148,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit5(),0,7,1,0,1,1,22.0,33.0,7.222222222222222,147.1612434150308,5243.333333333334,0.10060441897777779
3149,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit6(),0,7,1,0,1,1,22.0,33.0,7.222222222222222,147.1612434150308,5243.333333333334,0.10060441897777779
3150,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit7(),0,6,1,0,1,1,22.0,33.0,7.222222222222222,147.1612434150308,5243.333333333334,0.10060441897777779
3151,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit8(),0,6,1,0,1,1,19.0,28.0,6.857142857142857,118.94197037642039,3648.0,0.07899179177300716
3152,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit9(),0,6,1,0,1,1,22.0,33.0,7.222222222222222,147.1612434150308,5243.333333333334,0.10060441897777779
3153,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit10(),0,10,1,0,1,1,27.0,40.0,10.0,190.19550008653877,10800.0,0.16286505699569434
3154,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit11(),0,12,1,0,1,1,34.0,55.0,11.428571428571427,279.8104562687687,21371.428571428565,0.25670507084188343
3155,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit12(),0,11,1,0,1,1,33.0,53.0,11.538461538461537,267.35288832599804,20180.769230769227,0.2470797895554003
3156,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/schema/TestSchemas.testVisit13(),0,9,1,0,1,1,28.0,45.0,11.611111111111112,216.33097149259217,14630.000000000004,0.1993922600697191
3163,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.setUp(),0,3,1,0,1,0,11.0,13.0,6.75,44.97261104228487,965.25,0.03255656814937148
3165,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.assertCompilesWithJavaCompiler(File Collection<SpecificCompiler.OutputFile>),2,4,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3166,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.assertCompilesWithJavaCompiler(File Collection<SpecificCompiler.OutputFile> boolean),3,40,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3167,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.createSampleRecordSchema(int int),2,10,3,1,2,1,29.0,74.0,24.444444444444446,359.49059363944036,52457.77777777779,0.46710946912928164
3168,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.createCompiler(),0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3169,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testCanReadTemplateFilesOnTheFilesystem(),0,5,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3170,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testPublicFieldVisibility(),0,20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3171,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testCreateAllArgsConstructor(),0,13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3172,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testMaxValidParameterCounts(),0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3173,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testInvalidParameterCounts(),0,9,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3174,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testMaxParameterCounts(),0,13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3175,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testCalcAllArgConstructorParameterUnitsFailure(),0,4,1,0,1,1,12.0,18.0,7.5,64.52932501298082,1620.0,0.04597856594361318
3176,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testPublicDeprecatedFieldVisibility(),0,17,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3177,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testPrivateFieldVisibility(),0,20,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3178,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testSettersCreatedByDefault(),0,18,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3179,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testSettersNotCreatedWhenOptionTurnedOff(),0,15,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3180,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testSettingOutputCharacterEncoding(),0,29,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3181,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testJavaTypeWithDecimalLogicalTypeEnabled(),0,22,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3182,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testJavaTypeWithDecimalLogicalTypeDisabled(),0,22,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3183,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testJavaTypeWithDateTimeTypes(),0,21,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3184,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testJavaUnbox(),0,31,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3185,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testJavaUnboxDateTime(),0,15,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3186,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testNullableLogicalTypesJavaUnboxDecimalTypesEnabled(),0,14,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3187,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testNullableLogicalTypesJavaUnboxDecimalTypesDisabled(),0,14,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3188,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testNullableTypesJavaUnbox(),0,38,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3189,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypes(),0,13,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3190,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypesInNestedRecord(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3191,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypesInArray(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3192,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypesInArrayOfRecords(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3193,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypesInUnionOfRecords(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3194,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testGetUsedConversionClassesForNullableLogicalTypesInMapOfRecords(),0,10,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3195,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testLogicalTypesWithMultipleFields(),0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3196,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testUnionAndFixedFields(),0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3197,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testLogicalTypesWithMultipleFieldsDateTime(),0,6,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3198,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testConversionInstanceWithDecimalLogicalTypeDisabled(),0,22,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3199,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testConversionInstanceWithDecimalLogicalTypeEnabled(),0,22,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3200,D:/LearningFile/projects/FCHE/example/avro/lang/java/compiler/src/test/java/org/apache/avro/compiler/specific/TestSpecificCompiler.testPojoWithOptionalTurnedOffByDefault(),0,12,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
